source_date,interval_index,sample_minute,interval_start_date,interval_start_minute,interval_end_date,interval_end_minute,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh
2025-01-26,78,780,2025-01-26,780,2025-01-26,790,6595.3300,5137.6875,1099.2217,856.2812
2025-01-26,79,790,2025-01-26,790,2025-01-26,800,6510.4485,5234.2792,1085.0747,872.3799
2025-01-26,80,800,2025-01-26,800,2025-01-26,810,6536.3790,5355.0476,1089.3965,892.5079
2025-01-26,81,810,2025-01-26,810,2025-01-26,820,6678.9100,5403.0000,1113.1517,900.5000
2025-01-26,82,820,2025-01-26,820,2025-01-26,830,6638.9540,5342.8487,1106.4923,890.4748
2025-01-26,83,830,2025-01-26,830,2025-01-26,840,6533.0109,5117.6526,1088.8351,852.9421
2025-01-26,84,840,2025-01-26,840,2025-01-26,850,6537.3100,4830.0750,1089.5517,805.0125
2025-01-26,85,850,2025-01-26,850,2025-01-26,860,6699.2269,4659.9127,1116.5378,776.6521
2025-01-26,86,860,2025-01-26,860,2025-01-26,870,6754.1937,4442.8150,1125.6989,740.4692
2025-01-26,87,870,2025-01-26,870,2025-01-26,880,6560.6000,4163.6625,1093.4333,693.9438
2025-01-26,88,880,2025-01-26,880,2025-01-26,890,6244.0654,3960.0950,1040.6776,660.0158
2025-01-26,89,890,2025-01-26,890,2025-01-26,900,6177.8737,3648.2948,1029.6456,608.0491
2025-01-26,90,900,2025-01-26,900,2025-01-26,910,6348.5900,3322.4625,1058.0983,553.7437
2025-01-26,91,910,2025-01-26,910,2025-01-26,920,6409.0876,3269.7712,1068.1813,544.9619
2025-01-26,92,920,2025-01-26,920,2025-01-26,930,6455.3150,3124.0471,1075.8858,520.6745
2025-01-26,93,930,2025-01-26,930,2025-01-26,940,6519.4700,2777.5500,1086.5783,462.9250
2025-01-26,94,940,2025-01-26,940,2025-01-26,950,6493.2366,2478.6093,1082.2061,413.1015
2025-01-26,95,950,2025-01-26,950,2025-01-26,960,6423.1929,2199.6109,1070.5322,366.6018
2025-01-26,96,960,2025-01-26,960,2025-01-26,970,6379.4800,1901.3250,1063.2467,316.8875
2025-01-26,97,970,2025-01-26,970,2025-01-26,980,6379.6147,1604.6432,1063.2691,267.4405
2025-01-26,98,980,2025-01-26,980,2025-01-26,990,6308.7459,1322.4186,1051.4576,220.4031
2025-01-26,99,990,2025-01-26,990,2025-01-26,1000,6237.5500,1057.2375,1039.5917,176.2062
2025-01-26,100,1000,2025-01-26,1000,2025-01-26,1010,6346.2556,799.2803,1057.7093,133.2134
2025-01-26,101,1010,2025-01-26,1010,2025-01-26,1020,6391.0395,521.7963,1065.1732,86.9660
2025-01-26,102,1020,2025-01-26,1020,2025-01-26,1030,6280.4100,248.3250,1046.7350,41.3875
2025-01-26,103,1030,2025-01-26,1030,2025-01-26,1040,6172.7032,52.0281,1028.7839,8.6714
2025-01-26,104,1040,2025-01-26,1040,2025-01-26,1050,6180.7322,0.0000,1030.1220,0.0000
2025-01-26,105,1050,2025-01-26,1050,2025-01-26,1060,6360.9400,0.0000,1060.1567,0.0000
2025-01-26,106,1060,2025-01-26,1060,2025-01-26,1070,6509.0941,3.0751,1084.8490,0.5125
2025-01-26,107,1070,2025-01-26,1070,2025-01-26,1080,5626.3481,0.0000,937.7247,0.0000
2025-01-26,108,1080,2025-01-26,1080,2025-01-26,1090,4326.3500,0.0000,721.0583,0.0000
2025-01-26,109,1090,2025-01-26,1090,2025-01-26,1100,4313.8513,0.2208,718.9752,0.0368
2025-01-26,110,1100,2025-01-26,1100,2025-01-26,1110,4475.2435,0.0000,745.8739,0.0000
2025-01-26,111,1110,2025-01-26,1110,2025-01-26,1120,4336.6300,0.0000,722.7717,0.0000
2025-01-26,112,1120,2025-01-26,1120,2025-01-26,1130,4518.2502,0.0159,753.0417,0.0027
2025-01-26,113,1130,2025-01-26,1130,2025-01-26,1140,4585.4478,0.0000,764.2413,0.0000
2025-01-26,114,1140,2025-01-26,1140,2025-01-26,1150,4401.7000,0.0000,733.6167,0.0000
2025-01-26,115,1150,2025-01-26,1150,2025-01-26,1160,4302.4635,0.0011,717.0772,0.0002
2025-01-26,116,1160,2025-01-26,1160,2025-01-26,1170,4215.1705,0.0000,702.5284,0.0000
2025-01-26,117,1170,2025-01-26,1170,2025-01-26,1180,4219.5400,0.0000,703.2567,0.0000
2025-01-26,118,1180,2025-01-26,1180,2025-01-26,1190,4476.5425,0.0000,746.0904,0.0000
2025-01-26,119,1190,2025-01-26,1190,2025-01-26,1200,4462.8371,0.0000,743.8062,0.0000
2025-01-26,120,1200,2025-01-26,1200,2025-01-26,1210,4236.6100,0.0000,706.1017,0.0000
2025-01-26,121,1210,2025-01-26,1210,2025-01-26,1220,4361.7801,0.0000,726.9633,0.0000
2025-01-26,122,1220,2025-01-26,1220,2025-01-26,1230,4428.4876,0.0000,738.0813,0.0000
2025-01-26,123,1230,2025-01-26,1230,2025-01-26,1240,4347.7200,0.0000,724.6200,0.0000
2025-01-26,124,1240,2025-01-26,1240,2025-01-26,1250,4450.2024,0.0000,741.7004,0.0000
2025-01-26,125,1250,2025-01-26,1250,2025-01-26,1260,4471.7450,0.0000,745.2908,0.0000
2025-01-26,126,1260,2025-01-26,1260,2025-01-26,1270,4368.7700,0.0000,728.1283,0.0000
2025-01-26,127,1270,2025-01-26,1270,2025-01-26,1280,4374.9575,0.0000,729.1596,0.0000
2025-01-26,128,1280,2025-01-26,1280,2025-01-26,1290,4343.0202,0.0000,723.8367,0.0000
2025-01-26,129,1290,2025-01-26,1290,2025-01-26,1300,4311.4100,0.0000,718.5683,0.0000
2025-01-26,130,1300,2025-01-26,1300,2025-01-26,1310,4409.9237,0.0000,734.9873,0.0000
2025-01-26,131,1310,2025-01-26,1310,2025-01-26,1320,4036.2212,0.0000,672.7035,0.0000
2025-01-26,132,1320,2025-01-26,1320,2025-01-26,1330,3378.1700,0.0000,563.0283,0.0000
2025-01-26,133,1330,2025-01-26,1330,2025-01-26,1340,3285.6804,0.0000,547.6134,0.0000
2025-01-26,134,1340,2025-01-26,1340,2025-01-26,1350,3371.3467,0.0000,561.8911,0.0000
2025-01-26,135,1350,2025-01-26,1350,2025-01-26,1360,3382.9400,0.0000,563.8233,0.0000
2025-01-26,136,1360,2025-01-26,1360,2025-01-26,1370,3462.0232,0.0000,577.0039,0.0000
2025-01-26,137,1370,2025-01-26,1370,2025-01-26,1380,3509.1319,0.0000,584.8553,0.0000
2025-01-26,138,1380,2025-01-26,1380,2025-01-26,1390,3467.5600,0.0000,577.9267,0.0000
2025-01-26,139,1390,2025-01-26,1390,2025-01-26,1400,3420.1911,0.0000,570.0318,0.0000
2025-01-26,140,1400,2025-01-26,1400,2025-01-26,1410,3559.2156,0.0000,593.2026,0.0000
2025-01-26,141,1410,2025-01-26,1410,2025-01-26,1420,3716.6300,0.0000,619.4383,0.0000
2025-01-26,142,1420,2025-01-26,1420,2025-01-26,1430,3554.2886,0.0000,592.3814,0.0000
2025-01-26,143,1430,2025-01-26,1430,2025-01-27,0,3566.3998,0.0000,594.4000,0.0000
2025-01-26,144,1440,2025-01-27,0,2025-01-27,10,3722.2100,0.0000,620.3683,0.0000
2025-01-27,1,10,2025-01-27,10,2025-01-27,20,3516.9328,0.0000,586.1555,0.0000
2025-01-27,2,20,2025-01-27,20,2025-01-27,30,3466.7420,0.0000,577.7903,0.0000
2025-01-27,3,30,2025-01-27,30,2025-01-27,40,3621.0000,0.0000,603.5000,0.0000
2025-01-27,4,40,2025-01-27,40,2025-01-27,50,3510.7865,0.0000,585.1311,0.0000
2025-01-27,5,50,2025-01-27,50,2025-01-27,60,3493.3368,0.0000,582.2228,0.0000
2025-01-27,6,60,2025-01-27,60,2025-01-27,70,3655.2800,0.0000,609.2133,0.0000
2025-01-27,7,70,2025-01-27,70,2025-01-27,80,3703.1288,0.0000,617.1881,0.0000
2025-01-27,8,80,2025-01-27,80,2025-01-27,90,3756.2096,0.0000,626.0349,0.0000
2025-01-27,9,90,2025-01-27,90,2025-01-27,100,3874.0900,0.0000,645.6817,0.0000
2025-01-27,10,100,2025-01-27,100,2025-01-27,110,3949.2539,0.0000,658.2090,0.0000
2025-01-27,11,110,2025-01-27,110,2025-01-27,120,3886.7372,0.0000,647.7895,0.0000
2025-01-27,12,120,2025-01-27,120,2025-01-27,130,3771.9900,0.0000,628.6650,0.0000
2025-01-27,13,130,2025-01-27,130,2025-01-27,140,3783.6653,0.0000,630.6109,0.0000
2025-01-27,14,140,2025-01-27,140,2025-01-27,150,3784.2691,0.0000,630.7115,0.0000
2025-01-27,15,150,2025-01-27,150,2025-01-27,160,3845.3800,0.0000,640.8967,0.0000
2025-01-27,16,160,2025-01-27,160,2025-01-27,170,4157.5352,0.0000,692.9225,0.0000
2025-01-27,17,170,2025-01-27,170,2025-01-27,180,4251.3866,0.0000,708.5644,0.0000
2025-01-27,18,180,2025-01-27,180,2025-01-27,190,4045.2400,0.0000,674.2067,0.0000
2025-01-27,19,190,2025-01-27,190,2025-01-27,200,3918.8613,0.0000,653.1436,0.0000
2025-01-27,20,200,2025-01-27,200,2025-01-27,210,3876.9541,0.0000,646.1590,0.0000
2025-01-27,21,210,2025-01-27,210,2025-01-27,220,3877.7500,0.0000,646.2917,0.0000
2025-01-27,22,220,2025-01-27,220,2025-01-27,230,3947.0226,0.0000,657.8371,0.0000
2025-01-27,23,230,2025-01-27,230,2025-01-27,240,4155.2451,0.0000,692.5408,0.0000
2025-01-27,24,240,2025-01-27,240,2025-01-27,250,4313.6400,0.0000,718.9400,0.0000
2025-01-27,25,250,2025-01-27,250,2025-01-27,260,4161.1801,0.0000,693.5300,0.0000
2025-01-27,26,260,2025-01-27,260,2025-01-27,270,4195.9729,0.0000,699.3288,0.0000
2025-01-27,27,270,2025-01-27,270,2025-01-27,280,4398.6100,0.0000,733.1017,0.0000
2025-01-27,28,280,2025-01-27,280,2025-01-27,290,4271.7750,0.0000,711.9625,0.0000
2025-01-27,29,290,2025-01-27,290,2025-01-27,300,4222.3179,0.0012,703.7197,0.0002
2025-01-27,30,300,2025-01-27,300,2025-01-27,310,4316.2500,0.0000,719.3750,0.0000
2025-01-27,31,310,2025-01-27,310,2025-01-27,320,4210.2352,0.0000,701.7059,0.0000
2025-01-27,32,320,2025-01-27,320,2025-01-27,330,4201.1959,0.0170,700.1993,0.0028
2025-01-27,33,330,2025-01-27,330,2025-01-27,340,4272.5100,0.0000,712.0850,0.0000
2025-01-27,34,340,2025-01-27,340,2025-01-27,350,4175.2552,0.0000,695.8759,0.0000
2025-01-27,35,350,2025-01-27,350,2025-01-27,360,4601.6956,0.2372,766.9493,0.0395
2025-01-27,36,360,2025-01-27,360,2025-01-27,370,5362.8800,0.0000,893.8133,0.0000
2025-01-27,37,370,2025-01-27,370,2025-01-27,380,5520.9025,0.0000,920.1504,0.0000
2025-01-27,38,380,2025-01-27,380,2025-01-27,390,5594.4171,3.3036,932.4028,0.5506
2025-01-27,39,390,2025-01-27,390,2025-01-27,400,5687.5700,0.0000,947.9283,0.0000
2025-01-27,40,400,2025-01-27,400,2025-01-27,410,5390.6877,0.0000,898.4479,0.0000
2025-01-27,41,410,2025-01-27,410,2025-01-27,420,5362.9918,55.1936,893.8320,9.1989
2025-01-27,42,420,2025-01-27,420,2025-01-27,430,5635.7800,247.8750,939.2967,41.3125
2025-01-27,43,430,2025-01-27,430,2025-01-27,440,5578.1772,492.1765,929.6962,82.0294
2025-01-27,44,440,2025-01-27,440,2025-01-27,450,5501.8465,768.2161,916.9744,128.0360
2025-01-27,45,450,2025-01-27,450,2025-01-27,460,5415.0300,1054.0125,902.5050,175.6687
2025-01-27,46,460,2025-01-27,460,2025-01-27,470,5145.6264,1329.0476,857.6044,221.5079
2025-01-27,47,470,2025-01-27,470,2025-01-27,480,5905.6819,1636.7018,984.2803,272.7836
2025-01-27,48,480,2025-01-27,480,2025-01-27,490,7202.1000,1971.5250,1200.3500,328.5875
2025-01-27,49,490,2025-01-27,490,2025-01-27,500,7208.2477,2278.8481,1201.3746,379.8080
2025-01-27,50,500,2025-01-27,500,2025-01-27,510,6942.9659,2567.6500,1157.1610,427.9417
2025-01-27,51,510,2025-01-27,510,2025-01-27,520,7039.0600,2878.0125,1173.1767,479.6687
2025-01-27,52,520,2025-01-27,520,2025-01-27,530,7097.3869,3242.0343,1182.8978,540.3390
2025-01-27,53,530,2025-01-27,530,2025-01-27,540,7072.4379,3602.5558,1178.7396,600.4260
2025-01-27,54,540,2025-01-27,540,2025-01-27,550,7050.9500,3893.1375,1175.1583,648.8562
2025-01-27,55,550,2025-01-27,550,2025-01-27,560,7113.6973,4112.5056,1185.6162,685.4176
2025-01-27,56,560,2025-01-27,560,2025-01-27,570,7192.5831,4454.1274,1198.7638,742.3546
2025-01-27,57,570,2025-01-27,570,2025-01-27,580,7206.9800,4860.9000,1201.1633,810.1500
2025-01-27,58,580,2025-01-27,580,2025-01-27,590,7128.8900,5092.9895,1188.1483,848.8316
2025-01-27,59,590,2025-01-27,590,2025-01-27,600,7039.6290,5361.5729,1173.2715,893.5955
2025-01-27,60,600,2025-01-27,600,2025-01-27,610,7023.2600,5663.8500,1170.5433,943.9750
2025-01-27,61,610,2025-01-27,610,2025-01-27,620,7109.6017,5804.5104,1184.9336,967.4184
2025-01-27,62,620,2025-01-27,620,2025-01-27,630,7208.8447,6110.8563,1201.4741,1018.4760
2025-01-27,63,630,2025-01-27,630,2025-01-27,640,7204.3100,6420.7875,1200.7183,1070.1312
2025-01-27,64,640,2025-01-27,640,2025-01-27,650,7028.6785,6206.2019,1171.4464,1034.3670
2025-01-27,65,650,2025-01-27,650,2025-01-27,660,6801.2065,5949.8067,1133.5344,991.6345
2025-01-27,66,660,2025-01-27,660,2025-01-27,670,6692.8000,5940.9000,1115.4667,990.1500
2025-01-27,67,670,2025-01-27,670,2025-01-27,680,6811.6219,6031.4856,1135.2703,1005.2476
2025-01-27,68,680,2025-01-27,680,2025-01-27,690,6994.4176,6137.2058,1165.7363,1022.8676
2025-01-27,69,690,2025-01-27,690,2025-01-27,700,7003.1900,6216.3000,1167.1983,1036.0500
2025-01-27,70,700,2025-01-27,700,2025-01-27,710,6710.3672,6287.1481,1118.3945,1047.8580
2025-01-27,71,710,2025-01-27,710,2025-01-27,720,6444.9135,6508.6900,1074.1522,1084.7817
2025-01-27,72,720,2025-01-27,720,2025-01-27,730,6365.7700,6775.3125,1060.9617,1129.2188
2025-01-27,73,730,2025-01-27,730,2025-01-27,740,6346.2006,6768.7314,1057.7001,1128.1219
2025-01-27,74,740,2025-01-27,740,2025-01-27,750,6261.5911,6520.2320,1043.5985,1086.7053
2025-01-27,75,750,2025-01-27,750,2025-01-27,760,6170.7500,6207.2250,1028.4583,1034.5375
2025-01-27,76,760,2025-01-27,760,2025-01-27,770,6256.7835,5989.2588,1042.7972,998.2098
2025-01-27,77,770,2025-01-27,770,2025-01-27,780,6477.6497,5745.9297,1079.6083,957.6549
2025-01-27,78,780,2025-01-27,780,2025-01-27,790,6658.8300,5588.1375,1109.8050,931.3562
2025-01-27,79,790,2025-01-27,790,2025-01-27,800,6620.5647,5744.8300,1103.4274,957.4717
2025-01-27,80,800,2025-01-27,800,2025-01-27,810,6460.5907,5736.7050,1076.7651,956.1175
2025-01-27,81,810,2025-01-27,810,2025-01-27,820,6383.3000,5521.9125,1063.8833,920.3188
2025-01-27,82,820,2025-01-27,820,2025-01-27,830,6528.1764,5505.5104,1088.0294,917.5851
2025-01-27,83,830,2025-01-27,830,2025-01-27,840,6641.1637,5424.5626,1106.8606,904.0938
2025-01-27,84,840,2025-01-27,840,2025-01-27,850,6641.3700,5199.6375,1106.8950,866.6062
2025-01-27,85,850,2025-01-27,850,2025-01-27,860,6673.7523,5022.2043,1112.2921,837.0340
2025-01-27,86,860,2025-01-27,860,2025-01-27,870,6699.2353,4750.5554,1116.5392,791.7592
2025-01-27,87,870,2025-01-27,870,2025-01-27,880,6638.2300,4437.5625,1106.3717,739.5938
2025-01-27,88,880,2025-01-27,880,2025-01-27,890,6495.4027,4291.5111,1082.5671,715.2518
2025-01-27,89,890,2025-01-27,890,2025-01-27,900,6554.5088,4031.3406,1092.4181,671.8901
2025-01-27,90,900,2025-01-27,900,2025-01-27,910,6622.9400,3619.0875,1103.8233,603.1812
2025-01-27,91,910,2025-01-27,910,2025-01-27,920,6254.8640,3324.7792,1042.4773,554.1299
2025-01-27,92,920,2025-01-27,920,2025-01-27,930,6138.5503,3172.3086,1023.0917,528.7181
2025-01-27,93,930,2025-01-27,930,2025-01-27,940,6406.1400,3029.5500,1067.6900,504.9250
2025-01-27,94,940,2025-01-27,940,2025-01-27,950,6508.2409,2736.4328,1084.7068,456.0721
2025-01-27,95,950,2025-01-27,950,2025-01-27,960,6541.7203,2379.6689,1090.2867,396.6115
2025-01-27,96,960,2025-01-27,960,2025-01-27,970,6541.7600,2036.3625,1090.2933,339.3937
2025-01-27,97,970,2025-01-27,970,2025-01-27,980,6380.6627,1710.9350,1063.4438,285.1558
2025-01-27,98,980,2025-01-27,980,2025-01-27,990,6204.8511,1405.9917,1034.1418,234.3320
2025-01-27,99,990,2025-01-27,990,2025-01-27,1000,6128.5300,1118.2500,1021.4217,186.3750
2025-01-27,100,1000,2025-01-27,1000,2025-01-27,1010,6142.3405,836.8266,1023.7234,139.4711
2025-01-27,101,1010,2025-01-27,1010,2025-01-27,1020,6157.6546,546.9017,1026.2758,91.1503
2025-01-27,102,1020,2025-01-27,1020,2025-01-27,1030,6107.5100,268.0125,1017.9183,44.6687
2025-01-27,103,1030,2025-01-27,1030,2025-01-27,1040,6008.5584,57.8455,1001.4264,9.6409
2025-01-27,104,1040,2025-01-27,1040,2025-01-27,1050,6043.9633,0.0000,1007.3272,0.0000
2025-01-27,105,1050,2025-01-27,1050,2025-01-27,1060,6288.9900,0.0000,1048.1650,0.0000
2025-01-27,106,1060,2025-01-27,1060,2025-01-27,1070,6485.2572,3.4404,1080.8762,0.5734
2025-01-27,107,1070,2025-01-27,1070,2025-01-27,1080,5706.5742,0.0000,951.0957,0.0000
2025-01-27,108,1080,2025-01-27,1080,2025-01-27,1090,4464.0700,0.0000,744.0117,0.0000
2025-01-27,109,1090,2025-01-27,1090,2025-01-27,1100,4277.9916,0.2470,712.9986,0.0412
2025-01-27,110,1100,2025-01-27,1100,2025-01-27,1110,4337.3843,0.0000,722.8974,0.0000
2025-01-27,111,1110,2025-01-27,1110,2025-01-27,1120,4205.9800,0.0000,700.9967,0.0000
2025-01-27,112,1120,2025-01-27,1120,2025-01-27,1130,4259.5422,0.0177,709.9237,0.0029
2025-01-27,113,1130,2025-01-27,1130,2025-01-27,1140,4240.6681,0.0000,706.7780,0.0000
2025-01-27,114,1140,2025-01-27,1140,2025-01-27,1150,4157.4700,0.0000,692.9117,0.0000
2025-01-27,115,1150,2025-01-27,1150,2025-01-27,1160,4307.9134,0.0013,717.9856,0.0002
2025-01-27,116,1160,2025-01-27,1160,2025-01-27,1170,4426.2907,0.0000,737.7151,0.0000
2025-01-27,117,1170,2025-01-27,1170,2025-01-27,1180,4442.4300,0.0000,740.4050,0.0000
2025-01-27,118,1180,2025-01-27,1180,2025-01-27,1190,4528.5695,0.0000,754.7616,0.0000
2025-01-27,119,1190,2025-01-27,1190,2025-01-27,1200,4477.7566,0.0000,746.2928,0.0000
2025-01-27,120,1200,2025-01-27,1200,2025-01-27,1210,4350.4700,0.0000,725.0783,0.0000
2025-01-27,121,1210,2025-01-27,1210,2025-01-27,1220,4424.7080,0.0000,737.4513,0.0000
2025-01-27,122,1220,2025-01-27,1220,2025-01-27,1230,4403.1355,0.0000,733.8559,0.0000
2025-01-27,123,1230,2025-01-27,1230,2025-01-27,1240,4261.4600,0.0000,710.2433,0.0000
2025-01-27,124,1240,2025-01-27,1240,2025-01-27,1250,4285.0939,0.0000,714.1823,0.0000
2025-01-27,125,1250,2025-01-27,1250,2025-01-27,1260,4324.2530,0.0000,720.7088,0.0000
2025-01-27,126,1260,2025-01-27,1260,2025-01-27,1270,4333.6200,0.0000,722.2700,0.0000
2025-01-27,127,1270,2025-01-27,1270,2025-01-27,1280,4425.0088,0.0000,737.5015,0.0000
2025-01-27,128,1280,2025-01-27,1280,2025-01-27,1290,4477.1600,0.0000,746.1933,0.0000
2025-01-27,129,1290,2025-01-27,1290,2025-01-27,1300,4534.9200,0.0000,755.8200,0.0000
2025-01-27,130,1300,2025-01-27,1300,2025-01-27,1310,4670.4608,0.0000,778.4101,0.0000
2025-01-27,131,1310,2025-01-27,1310,2025-01-27,1320,4209.4060,0.0000,701.5677,0.0000
2025-01-27,132,1320,2025-01-27,1320,2025-01-27,1330,3453.5800,0.0000,575.5967,0.0000
2025-01-27,133,1330,2025-01-27,1330,2025-01-27,1340,3443.3828,0.0000,573.8971,0.0000
2025-01-27,134,1340,2025-01-27,1340,2025-01-27,1350,3545.5713,0.0000,590.9285,0.0000
2025-01-27,135,1350,2025-01-27,1350,2025-01-27,1360,3454.9200,0.0000,575.8200,0.0000
2025-01-27,136,1360,2025-01-27,1360,2025-01-27,1370,3488.4053,0.0000,581.4009,0.0000
2025-01-27,137,1370,2025-01-27,1370,2025-01-27,1380,3432.3529,0.0000,572.0588,0.0000
2025-01-27,138,1380,2025-01-27,1380,2025-01-27,1390,3329.7100,0.0000,554.9517,0.0000
2025-01-27,139,1390,2025-01-27,1390,2025-01-27,1400,3480.5689,0.0000,580.0948,0.0000
2025-01-27,140,1400,2025-01-27,1400,2025-01-27,1410,3636.2047,0.0000,606.0341,0.0000
2025-01-27,141,1410,2025-01-27,1410,2025-01-27,1420,3704.6700,0.0000,617.4450,0.0000
2025-01-27,142,1420,2025-01-27,1420,2025-01-27,1430,3794.5385,0.0000,632.4231,0.0000
2025-01-27,143,1430,2025-01-27,1430,2025-01-28,0,3647.2224,0.0000,607.8704,0.0000
2025-01-27,144,1440,2025-01-28,0,2025-01-28,10,3458.6700,0.0000,576.4450,0.0000
2025-01-28,1,10,2025-01-28,10,2025-01-28,20,3695.8008,0.0000,615.9668,0.0000
2025-01-28,2,20,2025-01-28,20,2025-01-28,30,3746.0434,0.0000,624.3406,0.0000
2025-01-28,3,30,2025-01-28,30,2025-01-28,40,3518.1400,0.0000,586.3567,0.0000
2025-01-28,4,40,2025-01-28,40,2025-01-28,50,3552.6533,0.0000,592.1089,0.0000
2025-01-28,5,50,2025-01-28,50,2025-01-28,60,3734.2210,0.0000,622.3702,0.0000
2025-01-28,6,60,2025-01-28,60,2025-01-28,70,3904.3900,0.0000,650.7317,0.0000
2025-01-28,7,70,2025-01-28,70,2025-01-28,80,4025.7551,0.0000,670.9592,0.0000
2025-01-28,8,80,2025-01-28,80,2025-01-28,90,4030.1350,0.0000,671.6892,0.0000
2025-01-28,9,90,2025-01-28,90,2025-01-28,100,3922.9500,0.0000,653.8250,0.0000
2025-01-28,10,100,2025-01-28,100,2025-01-28,110,3824.4289,0.0000,637.4048,0.0000
2025-01-28,11,110,2025-01-28,110,2025-01-28,120,3961.0852,0.0000,660.1809,0.0000
2025-01-28,12,120,2025-01-28,120,2025-01-28,130,4083.0700,0.0000,680.5117,0.0000
2025-01-28,13,130,2025-01-28,130,2025-01-28,140,3751.6921,0.0000,625.2820,0.0000
2025-01-28,14,140,2025-01-28,140,2025-01-28,150,3735.2172,0.0000,622.5362,0.0000
2025-01-28,15,150,2025-01-28,150,2025-01-28,160,4067.8700,0.0000,677.9783,0.0000
2025-01-28,16,160,2025-01-28,160,2025-01-28,170,4034.0334,0.0000,672.3389,0.0000
2025-01-28,17,170,2025-01-28,170,2025-01-28,180,4054.8445,0.0000,675.8074,0.0000
2025-01-28,18,180,2025-01-28,180,2025-01-28,190,4185.7400,0.0000,697.6233,0.0000
2025-01-28,19,190,2025-01-28,190,2025-01-28,200,4035.1474,0.0000,672.5246,0.0000
2025-01-28,20,200,2025-01-28,200,2025-01-28,210,4041.1612,0.0000,673.5269,0.0000
2025-01-28,21,210,2025-01-28,210,2025-01-28,220,4228.1700,0.0000,704.6950,0.0000
2025-01-28,22,220,2025-01-28,220,2025-01-28,230,4150.5681,0.0000,691.7613,0.0000
2025-01-28,23,230,2025-01-28,230,2025-01-28,240,3990.3903,0.0000,665.0650,0.0000
2025-01-28,24,240,2025-01-28,240,2025-01-28,250,3958.2700,0.0000,659.7117,0.0000
2025-01-28,25,250,2025-01-28,250,2025-01-28,260,4098.0836,0.0000,683.0139,0.0000
2025-01-28,26,260,2025-01-28,260,2025-01-28,270,4324.2712,0.0000,720.7119,0.0000
2025-01-28,27,270,2025-01-28,270,2025-01-28,280,4445.8900,0.0000,740.9817,0.0000
2025-01-28,28,280,2025-01-28,280,2025-01-28,290,4299.1990,0.0000,716.5332,0.0000
2025-01-28,29,290,2025-01-28,290,2025-01-28,300,4121.6278,0.0014,686.9380,0.0002
2025-01-28,30,300,2025-01-28,300,2025-01-28,310,4122.5600,0.0000,687.0933,0.0000
2025-01-28,31,310,2025-01-28,310,2025-01-28,320,4331.0667,0.0000,721.8445,0.0000
2025-01-28,32,320,2025-01-28,320,2025-01-28,330,4567.3091,0.0194,761.2182,0.0032
2025-01-28,33,330,2025-01-28,330,2025-01-28,340,4503.0400,0.0000,750.5067,0.0000
2025-01-28,34,340,2025-01-28,340,2025-01-28,350,4041.9142,0.0000,673.6524,0.0000
2025-01-28,35,350,2025-01-28,350,2025-01-28,360,4336.4032,0.2696,722.7339,0.0449
2025-01-28,36,360,2025-01-28,360,2025-01-28,370,5278.0600,0.0000,879.6767,0.0000
2025-01-28,37,370,2025-01-28,370,2025-01-28,380,5563.1747,0.0000,927.1958,0.0000
2025-01-28,38,380,2025-01-28,380,2025-01-28,390,5398.3695,3.7554,899.7282,0.6259
2025-01-28,39,390,2025-01-28,390,2025-01-28,400,5262.3900,0.0000,877.0650,0.0000
2025-01-28,40,400,2025-01-28,400,2025-01-28,410,5373.1738,0.0000,895.5290,0.0000
2025-01-28,41,410,2025-01-28,410,2025-01-28,420,5415.1845,62.6641,902.5308,10.4440
2025-01-28,42,420,2025-01-28,420,2025-01-28,430,5366.7900,279.6750,894.4650,46.6125
2025-01-28,43,430,2025-01-28,430,2025-01-28,440,5507.4854,546.3316,917.9142,91.0553
2025-01-28,44,440,2025-01-28,440,2025-01-28,450,5621.7384,821.0721,936.9564,136.8453
2025-01-28,45,450,2025-01-28,450,2025-01-28,460,5460.2400,1101.3750,910.0400,183.5625
2025-01-28,46,460,2025-01-28,460,2025-01-28,470,5173.8734,1396.5353,862.3122,232.7559
2025-01-28,47,470,2025-01-28,470,2025-01-28,480,6039.7811,1657.8001,1006.6302,276.3000
2025-01-28,48,480,2025-01-28,480,2025-01-28,490,7434.6000,1888.8375,1239.1000,314.8062
2025-01-28,49,490,2025-01-28,490,2025-01-28,500,7344.1121,2156.5785,1224.0187,359.4298
2025-01-28,50,500,2025-01-28,500,2025-01-28,510,6870.6699,2506.4663,1145.1116,417.7444
2025-01-28,51,510,2025-01-28,510,2025-01-28,520,6915.7800,2850.1125,1152.6300,475.0188
2025-01-28,52,520,2025-01-28,520,2025-01-28,530,7270.9596,3054.6962,1211.8266,509.1160
2025-01-28,53,530,2025-01-28,530,2025-01-28,540,7335.7982,3309.0826,1222.6330,551.5138
2025-01-28,54,540,2025-01-28,540,2025-01-28,550,7155.6500,3623.1000,1192.6083,603.8500
